url,price_cleaned,period,title,property_type,bedrooms,bathrooms,property_address,size_sqm,self_contained,condition,furnishing,toilets,legal_and_agreement_fee,caution_fee,minimum_rental_period,amenities_count,amenities,estate_name,agency_fee,total_fee,service_charge_fee,service_charge_covers,subtype
https://jiji.ng/trans-amadi/houses-apartments-for-rent/4bdrm-duplex-in-doxa-peter-odili-trans-amadi-for-rent-oQhbJHExZf7SQEEu7tTBUyD8.html?page=10&pos=7&cur_pos=7&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=222,15000000,per annum,"4bdrm Duplex in Doxa Peter Odili, Trans Amadi for rent",Duplex,4,4,Doxa Peter Odili Port Harcourt,465,,Fairly Used,Semi-Furnished,5,10,300000,,11,"24-hour Electricity, Balcony, Chandelier, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Doxa Peter Odili Port Harcourt,10,300020,,,
https://jiji.ng/bogije/houses-apartments-for-rent/3bdrm-duplex-in-bogije-for-rent-xdsEFErt6E7am9mmSIul24rW.html?page=9&pos=9&cur_pos=9&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=467,2800000,per annum,3bdrm Duplex in Bogije for rent,Duplex,3,3,Serah idowu close Bogije ibeju-lekki Lagos Nigeria,680,,Renovated,Semi-Furnished,3,300000,200000,12 Month,8,"Hot Water, Balcony, Kitchen Shelf, Dining Area, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Kitchen Cabinets",,,,220000,"Security bill, sweeping of the compound, lawma bill,",
https://jiji.ng/rumuomasi/houses-apartments-for-rent/3bdrm-block-of-flats-in-command-estate-rumuomasi-for-rent-hzVCwl12HpBG4HclXqLD1n3G.html?page=4&pos=7&cur_pos=7&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=78,2000000,per annum,"3bdrm Block of Flats in Command Estate, Rumuomasi for rent",Block of Flats,3,4,RD Road okporo off Artillery,465,,Fairly Used,Unfurnished,,,,,0,,Command estate,,,,,
https://jiji.ng/ph-gra-phase-3/houses-apartments-for-rent/studio-apartment-in-gra-phase-3-port-harcourt-for-rent-irhj5W1YzuZqAvKvQcDprAIk.html?page=10&pos=19&cur_pos=19&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=234,1500000,per annum,Studio Apartment in GRA Phase 3 / Port-Harcourt for rent,Studio Apartment,1,1,Choba,545,,Fairly Used,Semi-Furnished,,,,,5,"Balcony, Chandelier, Dining Area, Kitchen Cabinets, Pre-Paid Meter",,,,,,
https://jiji.ng/elemoro/houses-apartments-for-rent/2bdrm-bungalow-in-igbogia-elemoro-for-rent-5PJRz1kh214ED965qKqglAfF.html?page=3&pos=15&cur_pos=15&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=329,1300000,per annum,"2bdrm Bungalow in Igbogia, Elemoro for rent",Bungalow,2,2,"Igbogia, close to outside",600,,Newly-Built,Unfurnished,2,,,12 Month,0,,Igbogia,,,,,
https://jiji.ng/omole-phase-1/houses-apartments-for-rent/5bdrm-duplex-in-omole-phase-1-for-rent-d7NgdFIQXQf3TwysuRA4lSUv.html?page=6&pos=6&cur_pos=6&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=392,25000000,per annum,5bdrm Duplex in Omole Phase 1 for rent,Duplex,5,5,Omole Phase 1,500,,Newly-Built,Semi-Furnished,,,,,11,"24-hour Electricity, Chandelier, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Omole Phase 1,,,,,
https://jiji.ng/enugu-north/houses-apartments-for-rent/3bdrm-bungalow-in-liberty-enugu-for-rent-3KKWy6Z8eJ6JDx3et43d6PJS.html?page=5&pos=11&cur_pos=11&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=373,3000000,per annum,"3bdrm Bungalow in Liberty, Enugu for rent",Bungalow,3,3,Liberty Estate,400,,Newly-Built,Semi-Furnished,4,,,,10,"24-hour Electricity, Balcony, Chandelier, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Liberty,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-shell-cooperative-port-harcourt-for-rent-6BFN0eXEw6KcmCZwrk2dNBkP.html?page=1&pos=17&cur_pos=17&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=16,3000000,per annum,"2bdrm Block of Flats in Shell Cooperative, Port-Harcourt for rent",Block of Flats,2,3,"Eliozu, Port Harcourt",930,,Newly-Built,Unfurnished,3,,,12 Month,11,"24-hour Electricity, Balcony, Chandelier, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Shell Cooperative estate,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-duplex-in-peter-odili-port-harcourt-for-rent-nBjr6xCBp59dp5wdfjYpZcTd.html?page=6&pos=20&cur_pos=20&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=139,10000000,per annum,"3bdrm Duplex in Peter Odili, Port-Harcourt for rent",Duplex,3,4,Peter odili,456,,Fairly Used,Unfurnished,,,,,0,,Peter odili,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-apartment-in-port-harcourt-for-rent-FZeGReylQa91gPnXOCCJPDl.html?page=9&pos=21&cur_pos=21&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=212,2000000,per annum,3bdrm Apartment in Port-Harcourt for rent,Apartment,3,3,"Elejiji Road, Woji, Port Harcourt",465,,Fairly Used,Unfurnished,4,,,,6,"Dining Area, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Wardrobe",,,,1000000,"Security (external and internal)
waste disposal 
cleaning of common areas
pumping of water",
https://jiji.ng/eliozu/houses-apartments-for-rent/furnished-studio-apartment-in-shell-corporative-eliozu-for-rent-l6jMJLpcW9Jp1EKAZIvmEw1.html?page=10&pos=10&cur_pos=10&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=225,1200000,per annum,"Furnished Studio Apartment in Shell Corporative, Eliozu for rent",Studio Apartment,3,5,Eneka link road,645,,Fairly Used,Furnished,,,,,17,"24-hour Electricity, Air Conditioning, Balcony, Chandelier, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Refrigerator, Tiled Floor, TV, Wardrobe, Wi-Fi",Shell corporative,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-sgiZr3TtaY0xmCkoEcndFMgG.html?page=6&pos=17&cur_pos=17&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=136,2000000,per annum,2bdrm Block of Flats in Port-Harcourt for rent,Block of Flats,2,3,Sars road,465,,Fairly Used,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-duplex-in-old-gra-port-harcourt-for-rent-ub6z2kz0z2g6nmWDZcFUhUm3.html?page=7&pos=14&cur_pos=14&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=157,6000000,per annum,"4bdrm Duplex in Old Gra, Port-Harcourt for rent",Duplex,4,5,Old GRA,456,,Newly-Built,Unfurnished,,,,,0,,Old GRA,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-queens-park-estate-port-harcourt-for-rent-cjFcDywZoEnaJcNuVUmI2nHs.html?page=1&pos=16&cur_pos=16&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=15,2500000,per annum,"2bdrm Block of Flats in Queen'S Park Estate, Port-Harcourt for rent",Block of Flats,2,3,"Eneka, Port Harcourt",465,,Newly-Built,Unfurnished,3,,,,11,"24-hour Electricity, Balcony, Chandelier, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Queen's Park Estate,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-duplex-in-peterside-odili-port-harcourt-for-rent-cxZTZdRSmZYkfVoCGpp0eGme.html?page=4&pos=20&cur_pos=20&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=91,12000000,per annum,"4bdrm Duplex in Peterside Odili, Port-Harcourt for rent",Duplex,4,5,Peter odili,555,,Newly-Built,Unfurnished,,,,,0,,Peterside odili,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-jaros-base-port-harcourt-for-rent-pmD2yK138z1H6cT6xAjxnY7d.html?page=6&pos=6&cur_pos=6&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=125,2000000,per annum,"2bdrm Block of Flats in Jaros Base, Port-Harcourt for rent",Block of Flats,2,3,Off Ada George fly over by Iwofe Road,465,,Newly-Built,Unfurnished,4,,,,9,"Chandelier, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Jaros Base,,,,,
https://jiji.ng/galadimawa/houses-apartments-for-rent/furnished-3bdrm-apartment-in-galadimawa-for-rent-Cz1dkpRvzTCTWLoagr0y9fg2.html?page=6&pos=14&cur_pos=14&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=400,8000000,per annum,Furnished 3bdrm Apartment in Galadimawa for rent,Apartment,3,3,In an Estate,500,,Newly-Built,Furnished,3,800000,500000,12 Month,13,"24-hour Electricity, Air Conditioning, Chandelier, Dining Area, Hot Water, Kitchen Cabinets, Microwave, Pop Ceiling, Pre-Paid Meter, Refrigerator, Tiled Floor, TV, Wardrobe",,800000,2100000,600000,Estate levy,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-bungalow-in-port-harcourt-for-rent-zWM0Qni6mLpKK8WdGtSOsgb.html?page=2&pos=9&cur_pos=9&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=32,70000000,per annum,4bdrm Bungalow in Port-Harcourt for rent,Bungalow,4,5,Woji,465,,Fairly Used,Unfurnished,,,,,0,,,,,,,Detached
https://jiji.ng/osogbo/houses-apartments-for-rent/1bdrm-apartment-in-second-poultry-osogbo-for-rent-yq0a0Vx5BWv0H4h1acIkhFGF.html?page=9&pos=16&cur_pos=16&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=474,400000,per annum,"1bdrm Apartment in Second Poultry, Osogbo for rent",Apartment,1,1,Oke pure water,30,Yes,Fairly Used,Semi-Furnished,1,25000,25000,12 Month,4,"Kitchen Shelf, Pre-Paid Meter, Tiled Floor, Wardrobe",Second Poultry,50000,100000,,,
https://jiji.ng/lokogoma/houses-apartments-for-rent/1bdrm-room-parlour-in-peculiar-estate-lokogoma-for-rent-3gsmb6DaYMEcxWqkuMrbtOYJ.html?page=4&pos=1&cur_pos=1&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=339,3000000,per annum,"1bdrm Room & Parlour in Peculiar Estate, Lokogoma for rent",Room & Parlour,1,2,Maxcare,500,,Renovated,Unfurnished,2,10,300000,12 Month,4,"Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Peculiar estate,10,300020,350000,Waste security and cleaning,
https://jiji.ng/ajah/houses-apartments-for-rent/2bdrm-block-of-flats-in-ajah-for-rent-wqG9EZmFukgoY85CfkeBD9c.html?page=4&pos=7&cur_pos=7&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=345,4000000,per annum,2bdrm Block of Flats in Ajah for rent,Block of Flats,2,2,Sangotedo,500,,Fairly Used,Unfurnished,2,,,12 Month,0,,,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-block-of-flats-in-port-harcourt-for-rent-wqKy0im3KE2F3sje20DwV6rg.html?page=5&pos=11&cur_pos=11&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=106,2500000,per annum,3bdrm Block of Flats in Port-Harcourt for rent,Block of Flats,3,5,Eliozu FAM Road 2,555,,Renovated,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/ph-gra-phase-2/houses-apartments-for-rent/2bdrm-duplex-in-gra-phase-2-port-harcourt-for-rent-xkr5sCvZV8MRLY9D4mA1LF6W.html?page=7&pos=1&cur_pos=1&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=144,7000000,per annum,2bdrm Duplex in GRA Phase 2 / Port-Harcourt for rent,Duplex,2,3,Woji,456,,Fairly Used,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/furnished-4bdrm-duplex-in-agip-federal-housing-port-harcourt-for-rent-2x2nE8dba7L5wTcKlOcAb7rt.html?page=2&pos=21&cur_pos=21&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=44,10000000,per annum,"Furnished 4bdrm Duplex in Agip Federal Housing, Port-Harcourt for rent",Duplex,4,5,Agip Estate,555,,Fairly Used,Furnished,,,,,0,,AGIP FEDERAL HOUSING ESTATE,,,,,
https://jiji.ng/oredo/houses-apartments-for-rent/furnished-2bdrm-apartment-in-benin-city-for-rent-9R8hLwUOtApTxBxDZfY1tF1L.html?page=7&pos=19&cur_pos=19&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=429,700000,per annum,Furnished 2bdrm Apartment in Benin City for rent,Apartment,2,2,Sapele road,1000,,Fairly Used,Furnished,2,,,12 Month,0,,,,,,,
https://jiji.ng/kaura/houses-apartments-for-rent/3bdrm-apartment-in-kaura-for-rent-p8SqKsFuc1lH8LfraChQdc0b.html?page=6&pos=24&cur_pos=24&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=410,7500000,per annum,3bdrm Apartment in Kaura for rent,Apartment,3,3,games village,250,No,Newly-Built,Unfurnished,4,,,12 Month,9,"Balcony, Hot Water, Dining Area, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",,,,,,
https://jiji.ng/abijo/houses-apartments-for-rent/3bdrm-duplex-in-g-r-a-2-abijo-for-rent-7pQ3KnlxqrTN02y04x8tCpQP.html?page=5&pos=16&cur_pos=16&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=378,4500000,per annum,"3bdrm Duplex in G.R.A. 2, Abijo for rent",Duplex,3,4,G.R.A.,1000,,Newly-Built,Semi-Furnished,5,,,,15,"Air Conditioning, 24-hour Electricity, Balcony, Chandelier, Dishwasher, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe, Wi-Fi",G.R.A. 2,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/furnished-4bdrm-duplex-in-rumuebekwe-5th-port-harcourt-for-rent-fxo4yRV3n5pLYV7IoHdrtNsu.html?page=3&pos=6&cur_pos=6&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=53,4000000,per annum,"Furnished 4bdrm Duplex in Rumuebekwe 5Th, Port-Harcourt for rent",Duplex,4,5,Rumuebekwe,565,,Fairly Used,Furnished,,,,,0,,Rumuebekwe 5th Avenue,,,,,
https://jiji.ng/maitama/houses-apartments-for-rent/furnished-4bdrm-duplex-in-maitama-for-rent-BJsLrex6zb5mrk5gWDbf4qDS.html?page=2&pos=11&cur_pos=11&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=301,8500000,per annum,Furnished 4bdrm Duplex in Maitama for rent,Duplex,4,5,Plot 34 maitama extension mpape,700,,Newly-Built,Furnished,5,20,,,17,"24-hour Electricity, Air Conditioning, Balcony, Chandelier, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Refrigerator, Tiled Floor, TV, Wardrobe, Wi-Fi",,,,,,
https://jiji.ng/ikate/houses-apartments-for-rent/2bdrm-block-of-flats-in-ikate-for-rent-6acfuxsP4iUUPHPj8r6XYtFb.html?page=10&pos=14&cur_pos=14&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=496,15000000,per annum,2bdrm Block of Flats in Ikate for rent,Block of Flats,2,2,ikate lekki Lagos,600,No,Newly-Built,Unfurnished,3,1500000,1500000,12 Month,12,"Dining Area, Chandelier, Balcony, 24-hour Electricity, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Wardrobe",,1500000,4500000,1800000,,
https://jiji.ng/elekahia/houses-apartments-for-rent/furnished-2bdrm-duplex-in-elekahia-for-rent-aAsaKQKxBsESOoHnw7rzsuR.html?page=11&pos=14&cur_pos=14&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=253,7500000,per annum,Furnished 2bdrm Duplex in Elekahia for rent,Duplex,2,2,Off stadium road,5000,,Fairly Used,Furnished,3,,,6 Month,14,"Air Conditioning, Balcony, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Refrigerator, Tiled Floor, TV, Wardrobe, Wi-Fi",,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-shell-corporative-port-harcourt-for-rent-5Kyi8cAKK4ZrP6NGJTYubAMZ.html?page=8&pos=7&cur_pos=7&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=174,3000000,per annum,"2bdrm Block of Flats in Shell Corporative, Port-Harcourt for rent",Block of Flats,2,3,Shell corporative Eneka link road,465,,Newly-Built,Unfurnished,,,,,0,,Shell corporative,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-duplex-in-royal-estate-port-harcourt-for-rent-gkKcRmiu1LrEUqRRktchNMfd.html?page=1&pos=18&cur_pos=18&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=17,3500000,per annum,"2bdrm Duplex in Royal Estate, Port-Harcourt for rent",Duplex,2,3,"SARS Road, Port Harcourt",930,,Newly-Built,Unfurnished,3,,,,11,"24-hour Electricity, Balcony, Chandelier, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Royal Estate,,,,,
https://jiji.ng/ajah/houses-apartments-for-rent/5bdrm-duplex-in-ikota-ajah-for-rent-3OUiWd5EFXJMb4va79lHGQNl.html?page=4&pos=6&cur_pos=6&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=344,16000000,per annum,"5bdrm Duplex in Ikota, Ajah for rent",Duplex,5,5,Ikota,500,,Newly-Built,Unfurnished,6,,,12 Month,9,"Balcony, Chandelier, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter",Ikota,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/furnished-3bdrm-bungalow-in-gra-port-harcourt-for-rent-A506vwBl2pQ0eHKLKCDhMMCa.html?page=3&pos=18&cur_pos=18&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=65,7000000,per annum,"Furnished 3bdrm Bungalow in Gra, Port-Harcourt for rent",Bungalow,3,4,Sani Abacha GRA,555,,Fairly Used,Furnished,,,,,0,,GRA,,,,,
https://jiji.ng/idu-industrial/houses-apartments-for-rent/3bdrm-townhouse-terrace-in-lucia-estate-idu-industrial-for-rent-6vTKBMNn8uOP7LyKpOmxVPYv.html?page=3&pos=23&cur_pos=23&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=337,4000000,per annum,"3bdrm Townhouse / Terrace in Lucia Estate, Idu Industrial for rent",Townhouse / Terrace,3,3,"Lucia Estate, Life- Camp, Abuja",1500,,Newly-Built,Unfurnished,4,10,400000,12 Month,10,"Balcony, Chandelier, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Lucia Estate,10,400020,,,Semi-Detached
https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-block-of-flats-in-port-harcourt-for-rent-rgXNmqfEdXSXFRSV2PaZOWU7.html?page=2&pos=8&cur_pos=8&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=31,2000000,per annum,3bdrm Block of Flats in Port-Harcourt for rent,Block of Flats,3,4,Ada George,465,,Fairly Used,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/furnished-5bdrm-bungalow-in-port-harcourt-for-rent-i1lEnKBfE4ju4zr9IHkD5ChX.html?page=3&pos=12&cur_pos=12&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=59,3000000,per annum,Furnished 5bdrm Bungalow in Port-Harcourt for rent,Bungalow,5,5,Worgu creasent off Rumuigbo,59,,Fairly Used,Furnished,,,,,0,,,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-tVQSqRnG5Oy9VnebRx5yQtKr.html?page=10&pos=23&cur_pos=23&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=238,2000000,per annum,2bdrm Block of Flats in Port-Harcourt for rent,Block of Flats,2,3,Iwofe by lifeforte hospital,465,,Newly-Built,Unfurnished,,,,12 Month,0,,,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-chinda-by-ada-george-port-harcourt-for-rent-ugdViMt8SS4jJhmQpjLaJ1Oc.html?page=7&pos=4&cur_pos=4&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=147,2000000,per annum,"2bdrm Block of Flats in Chinda By Ada George, Port-Harcourt for rent",Block of Flats,2,3,Chinda by ADA GEORGE,555,,Fairly Used,Unfurnished,,,,,0,,Chinda by ADA GEORGE,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/1bdrm-block-of-flats-in-port-harcourt-for-rent-awIv6QJbMQOYFTi7cim6gDbz.html?page=10&pos=6&cur_pos=6&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=221,1500000,per annum,1bdrm Block of Flats in Port-Harcourt for rent,Block of Flats,1,2,Elikporpodu rukpoku,465,,Newly-Built,Unfurnished,2,,,,0,,,,,,,
https://jiji.ng/ph-gra-phase-3/houses-apartments-for-rent/3bdrm-block-of-flats-in-gra-phase-3-port-harcourt-for-rent-k6RVlFKSjD5dh69SYKHPzFYe.html?page=3&pos=15&cur_pos=15&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=62,2500000,per annum,3bdrm Block of Flats in GRA Phase 3 / Port-Harcourt for rent,Block of Flats,3,2,Off cherubim Road,465,No,Fairly Used,Unfurnished,2,,,,0,,,,,,,
https://jiji.ng/1004/houses-apartments-for-rent/furnished-3bdrm-apartment-in-1004-for-rent-7DbUEFulmq4wGFALg2Ihyd7w.html?page=10&pos=15&cur_pos=15&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=497,16000000,per annum,Furnished 3bdrm Apartment in 1004 for rent,Apartment,3,2,1004 estate,180,,Renovated,Furnished,3,,,,17,"24-hour Electricity, Air Conditioning, Balcony, Chandelier, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Refrigerator, Tiled Floor, TV, Wardrobe, Wi-Fi",,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-block-of-flats-in-cedarwood-estate-port-harcourt-for-rent-hqtfMAfFxDouxFY4XA1pi4nr.html?page=4&pos=6&cur_pos=6&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=77,3200000,per annum,"3bdrm Block of Flats in Cedarwood Estate, Port-Harcourt for rent",Block of Flats,3,5,SARS Road,555,,Fairly Used,Unfurnished,,,,,0,,Cedarwood estate SARS Road,,,,,
https://jiji.ng/trans-amadi/houses-apartments-for-rent/5bdrm-duplex-in-woji-estate-trans-amadi-for-rent-7pvDO3edalzBF2YxlUR1o7Y2.html?page=11&pos=22&cur_pos=22&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=261,9500000,per annum,"5bdrm Duplex in Woji Estate, Trans Amadi for rent",Duplex,5,6,Woji,2000,,Newly-Built,Semi-Furnished,6,,,12 Month,16,"24-hour Electricity, Air Conditioning, Balcony, Chandelier, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Refrigerator, Tiled Floor, TV, Wardrobe",Woji Estate,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/5bdrm-bungalow-in-gra-port-harcourt-for-rent-9Y1JPe8iiPw4aWaxFkSbyf8A.html?page=2&pos=5&cur_pos=5&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=28,8000000,per annum,"5bdrm Bungalow in Gra, Port-Harcourt for rent",Bungalow,5,5,GRA,465,Yes,Renovated,Unfurnished,,,,,0,,GRA,,,,,Detached
https://jiji.ng/asokoro/houses-apartments-for-rent/2bdrm-townhouse-terrace-in-asokoro-for-rent-yowtLT0VDS1ipgeslgkWc7fr.html?page=10&pos=13&cur_pos=13&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=495,10000000,per annum,2bdrm Townhouse / Terrace in Asokoro for rent,Townhouse / Terrace,2,2,Off Jose Marti Street,4500,,Renovated,Unfurnished,3,5,,,10,"Balcony, Chandelier, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",,10,,2000000,"Public area maintenance, diesel, security, water",
