URL,Title,Price,Location,Description,Property Ref,Last Updated,Market Status,Type,Bedrooms,Bathrooms,Toilets,Parking Spaces,Total Area,Covered Area,Unnamed: 15,Servicing,Service Charge,Furnishing,Sharing,Period
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/gra-phase-1/3209505-4-bedroom-duplex-with-1-room-bq-for-office-or-residential,4 Bedroom Duplex With 1 Room Bq For Office Or Residential,"20,000,000","GRA Phase 1, Port Harcourt, Rivers","4 Bedroom Duplex With 1 Room BQ For Rent At GRA Phase 1, Portharcourt
𝗣𝗥𝗢𝗣𝗘𝗥𝗧𝗬 𝗙𝗘𝗔𝗧𝗨𝗥𝗘𝗦
- Secure Environment
- Easy Accessibility
- 100% Privacy
- Security House
- Band A Electricity
- Adequate Parking Space
- Spacious Rooms
Ideal For Office Or Residential Use
𝗣𝗥𝗜𝗖𝗘
Rent - ₦20Million x 2 Years
Agency Fee - 10%
Legal Fee - 10%
Caution Deposit - ₦3Million
Total Package - ₦51,000,000
𝗣𝗥𝗢𝗖𝗘𝗦𝗦
Property Inspection
Filling Of Prospect Form
Vetting Of Details By Management
Payment Of Total Package For Property
Handover Of Property Keys
𝗖𝗢𝗡𝗧𝗔𝗖𝗧
Call Or WhatsApp Mr Kesiena Today To Schedule A Private Inspection
+234 806 310 5936",3209505,16-Dec-25,Available,Detached Duplex,4,5,5,10,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/gra-phase-1/3209505-4-bedroom-duplex-with-1-room-bq-for-office-or-residential,4 Bedroom Duplex With 1 Room Bq For Office Or Residential,"20,000,000","GRA Phase 1, Port Harcourt, Rivers","4 Bedroom Duplex With 1 Room BQ For Rent At GRA Phase 1, Portharcourt
𝗣𝗥𝗢𝗣𝗘𝗥𝗧𝗬 𝗙𝗘𝗔𝗧𝗨𝗥𝗘𝗦
- Secure Environment
- Easy Accessibility
- 100% Privacy
- Security House
- Band A Electricity
- Adequate Parking Space
- Spacious Rooms
Ideal For Office Or Residential Use
𝗣𝗥𝗜𝗖𝗘
Rent - ₦20Million x 2 Years
Agency Fee - 10%
Legal Fee - 10%
Caution Deposit - ₦3Million
Total Package - ₦51,000,000
𝗣𝗥𝗢𝗖𝗘𝗦𝗦
Property Inspection
Filling Of Prospect Form
Vetting Of Details By Management
Payment Of Total Package For Property
Handover Of Property Keys
𝗖𝗢𝗡𝗧𝗔𝗖𝗧
Call Or WhatsApp Mr Kesiena Today To Schedule A Private Inspection
+234 806 310 5936",3209505,16-Dec-25,Available,Detached Duplex,4,5,5,10,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/gra-phase-2/3187292-400sqm-open-plan-office-space-on-the-second-floor,400sqm Open Plan Office Space On The Second Floor,"28,000,000","GRA Phase 2, Port Harcourt, Rivers","Brand New 400sqm Open Plan Office Space On The Second Floor For Rent At GRA Phase 2, Portharcourt
𝗣𝗥𝗢𝗣𝗘𝗥𝗧𝗬 𝗙𝗘𝗔𝗧𝗨𝗥𝗘𝗦
- High Profile Location
- Secure Environment
- Band A Electricity
- Adequate Parking Space
- High Visibility To Clients
- Easy Accessibility To Clients
𝗣𝗥𝗜𝗖𝗘
Rent - ₦28Million
Agency Fee - 10%
Legal Fee - 10%
Caution Deposit - ₦1Million
Total Package - ₦34,600,000
Service Charge - Undecided
𝗣𝗥𝗢𝗖𝗘𝗦𝗦
Property Inspection
Filling Of Prospect Form
Vetting Of Your Details By Management
Payment Of Total Package For Property
Handover Of Property Keys
𝗖𝗢𝗡𝗧𝗔𝗖𝗧
Call Or WhatsApp Mr Kesiena Today To Schedule A Private Inspection
+234 806 310 5936",3187292,17-Dec-25,Available,Office Space,,,,,400 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/gra-phase-2/3187292-400sqm-open-plan-office-space-on-the-second-floor,400sqm Open Plan Office Space On The Second Floor,"28,000,000","GRA Phase 2, Port Harcourt, Rivers","Brand New 400sqm Open Plan Office Space On The Second Floor For Rent At GRA Phase 2, Portharcourt
𝗣𝗥𝗢𝗣𝗘𝗥𝗧𝗬 𝗙𝗘𝗔𝗧𝗨𝗥𝗘𝗦
- High Profile Location
- Secure Environment
- Band A Electricity
- Adequate Parking Space
- High Visibility To Clients
- Easy Accessibility To Clients
𝗣𝗥𝗜𝗖𝗘
Rent - ₦28Million
Agency Fee - 10%
Legal Fee - 10%
Caution Deposit - ₦1Million
Total Package - ₦34,600,000
Service Charge - Undecided
𝗣𝗥𝗢𝗖𝗘𝗦𝗦
Property Inspection
Filling Of Prospect Form
Vetting Of Your Details By Management
Payment Of Total Package For Property
Handover Of Property Keys
𝗖𝗢𝗡𝗧𝗔𝗖𝗧
Call Or WhatsApp Mr Kesiena Today To Schedule A Private Inspection
+234 806 310 5936",3187292,17-Dec-25,Available,Office Space,,,,,400 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/warehouses/rivers/port-harcourt/trans-amadi/3192644-670sqm-warehouse-with-4-rooms-office-space,670sqm Warehouse With 4 Rooms Office Space,"30,000,000","Trans Amadi, Port Harcourt, Rivers","670sqm Warehouse With 4 Rooms Office Space For Rent In Trans Amadi, Portharcourt
𝗣𝗥𝗢𝗣𝗘𝗥𝗧𝗬 𝗙𝗘𝗔𝗧𝗨𝗥𝗘𝗦
- Easily Accessible For Trucks
- Smooth Access Road
- Band A Electricity
- Adequate Parking Space
- 4 Rooms Office Space
𝗣𝗥𝗜𝗖𝗘
Rent - ₦30Million x 2 Years
Agency Fee - 10%
Legal Fee - 10%
Caution Deposit - ₦1Million
Total Package -  ₦73,000,000
𝗣𝗥𝗢𝗖𝗘𝗦𝗦
Property Inspection
Filling Of Prospect Form
Vetting Of Details By Management
Payment Of Total Package For Property
Handover Of Property Keys
𝗖𝗢𝗡𝗧𝗔𝗖𝗧
Call Or WhatsApp Mr Kesiena Today To Schedule A Private Inspection
+234 806 310 5936",3192644,16-Dec-25,Available,Warehouse,,,,,670 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/warehouses/rivers/port-harcourt/trans-amadi/3192644-670sqm-warehouse-with-4-rooms-office-space,670sqm Warehouse With 4 Rooms Office Space,"30,000,000","Trans Amadi, Port Harcourt, Rivers","670sqm Warehouse With 4 Rooms Office Space For Rent In Trans Amadi, Portharcourt
𝗣𝗥𝗢𝗣𝗘𝗥𝗧𝗬 𝗙𝗘𝗔𝗧𝗨𝗥𝗘𝗦
- Easily Accessible For Trucks
- Smooth Access Road
- Band A Electricity
- Adequate Parking Space
- 4 Rooms Office Space
𝗣𝗥𝗜𝗖𝗘
Rent - ₦30Million x 2 Years
Agency Fee - 10%
Legal Fee - 10%
Caution Deposit - ₦1Million
Total Package -  ₦73,000,000
𝗣𝗥𝗢𝗖𝗘𝗦𝗦
Property Inspection
Filling Of Prospect Form
Vetting Of Details By Management
Payment Of Total Package For Property
Handover Of Property Keys
𝗖𝗢𝗡𝗧𝗔𝗖𝗧
Call Or WhatsApp Mr Kesiena Today To Schedule A Private Inspection
+234 806 310 5936",3192644,16-Dec-25,Available,Warehouse,,,,,670 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/trans-amadi/3183095-elegant-4-bedroom-detached-duplex-in-an-estate,Elegant 4 Bedroom Detached Duplex In An Estate,"7,500,000","Peter Odili Road, Trans Amadi, Port Harcourt, Rivers","Elegant 4 Bedroom Detached Duplex For Rent In A Prestigious Estate At Peter Odili Road, Port Harcourt
𝗣𝗥𝗢𝗣𝗘𝗥𝗧𝗬 𝗙𝗘𝗔𝗧𝗨𝗥𝗘𝗦
- Prestigious Estate With Access Control
- Uniform Security Guards
- Steady Power Supply Plus Solar
- Parking Space For 3 cars
- Spacious Living Room & Dinning Area
- Modern Kitchen With Storeroom
- Spacious Bedrooms All Ensuite
- Guest Toilet
- Solar Powered Streetlights
- Good Drainage System
𝗣𝗥𝗜𝗖𝗘
Rent - ₦7.5Million x 2 Years
Agency Fee - 10%
Legal Fee - 10%
Caution Deposit - ₦1,000,000
Total Package - ₦19,000,000
𝗣𝗥𝗢𝗖𝗘𝗦𝗦
Property Inspection
Filling Of Prospect Form
Vetting Of Details By Management
Payment Of Total Package For Property
Handover Of Property Keys
𝗖𝗢𝗡𝗧𝗔𝗖𝗧
Call Or WhatsApp Mr Kesiena Today To Schedule A Private Inspection
+234 806 310 5936",3183095,16-Dec-25,Available,Detached Duplex,4,5,5,3,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/trans-amadi/3183095-elegant-4-bedroom-detached-duplex-in-an-estate,Elegant 4 Bedroom Detached Duplex In An Estate,"7,500,000","Peter Odili Road, Trans Amadi, Port Harcourt, Rivers","Elegant 4 Bedroom Detached Duplex For Rent In A Prestigious Estate At Peter Odili Road, Port Harcourt
𝗣𝗥𝗢𝗣𝗘𝗥𝗧𝗬 𝗙𝗘𝗔𝗧𝗨𝗥𝗘𝗦
- Prestigious Estate With Access Control
- Uniform Security Guards
- Steady Power Supply Plus Solar
- Parking Space For 3 cars
- Spacious Living Room & Dinning Area
- Modern Kitchen With Storeroom
- Spacious Bedrooms All Ensuite
- Guest Toilet
- Solar Powered Streetlights
- Good Drainage System
𝗣𝗥𝗜𝗖𝗘
Rent - ₦7.5Million x 2 Years
Agency Fee - 10%
Legal Fee - 10%
Caution Deposit - ₦1,000,000
Total Package - ₦19,000,000
𝗣𝗥𝗢𝗖𝗘𝗦𝗦
Property Inspection
Filling Of Prospect Form
Vetting Of Details By Management
Payment Of Total Package For Property
Handover Of Property Keys
𝗖𝗢𝗡𝗧𝗔𝗖𝗧
Call Or WhatsApp Mr Kesiena Today To Schedule A Private Inspection
+234 806 310 5936",3183095,16-Dec-25,Available,Detached Duplex,4,5,5,3,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/trans-amadi/3236839-brand-new-and-luxuriously-finished-4-bedrooms-detached-duplex-with-a-bq,Brand New And Luxuriously Finished 4 Bedrooms Detached Duplex With A Bq,"15,000,000","Reef Court Estate, Off Peter Odili Road, Trans Amadi, Port Harcourt, Rivers",,3236839,4-Dec-25,Available,Detached Duplex,4,4,5,4,,,,Serviced,"₦60,000 per month",,,per annum
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/trans-amadi/3236839-brand-new-and-luxuriously-finished-4-bedrooms-detached-duplex-with-a-bq,Brand New And Luxuriously Finished 4 Bedrooms Detached Duplex With A Bq,"15,000,000","Reef Court Estate, Off Peter Odili Road, Trans Amadi, Port Harcourt, Rivers",,3236839,4-Dec-25,Available,Detached Duplex,4,4,5,4,,,,Serviced,"₦60,000 per month",,,per annum
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/orazi/3232574-6-bedroom-duplex-with-2-rooms-bq,6 Bedroom Duplex With 2 Rooms Bq,"7,000,000","Orazi, Port Harcourt, Rivers","6 Bedroom Duplex With 2 Rooms BQ For Rent At Orazi, Portharcourt
𝗣𝗥𝗢𝗣𝗘𝗥𝗧𝗬 𝗙𝗘𝗔𝗧𝗨𝗥𝗘𝗦
- Secure Environment
- Easy Accessibility
- 100% Privacy
- Security House
- Band A Electricity
- Adequate Parking Space
- Spacious Rooms
- Green Area
- Proximity To GRA, Ada George, Aba Road
Ideal For Office Or Residential Use
𝗣𝗥𝗜𝗖𝗘
Rent - ₦7Million x 2 Years
Agency Fee - 10%
Legal Fee - 10%
Total Package - ₦16,800,000
𝗣𝗥𝗢𝗖𝗘𝗦𝗦
Property Inspection
Filling Of Prospect Form
Vetting Of Details By Management
Payment Of Total Package For Property
Handover Of Property Keys
𝗖𝗢𝗡𝗧𝗔𝗖𝗧
Call Or WhatsApp Mr Kesiena Today To Schedule A Private Inspection
+234 806 310 5936",3232574,16-Dec-25,Available,Detached Duplex,6,7,7,6,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/orazi/3232574-6-bedroom-duplex-with-2-rooms-bq,6 Bedroom Duplex With 2 Rooms Bq,"7,000,000","Orazi, Port Harcourt, Rivers","6 Bedroom Duplex With 2 Rooms BQ For Rent At Orazi, Portharcourt
𝗣𝗥𝗢𝗣𝗘𝗥𝗧𝗬 𝗙𝗘𝗔𝗧𝗨𝗥𝗘𝗦
- Secure Environment
- Easy Accessibility
- 100% Privacy
- Security House
- Band A Electricity
- Adequate Parking Space
- Spacious Rooms
- Green Area
- Proximity To GRA, Ada George, Aba Road
Ideal For Office Or Residential Use
𝗣𝗥𝗜𝗖𝗘
Rent - ₦7Million x 2 Years
Agency Fee - 10%
Legal Fee - 10%
Total Package - ₦16,800,000
𝗣𝗥𝗢𝗖𝗘𝗦𝗦
Property Inspection
Filling Of Prospect Form
Vetting Of Details By Management
Payment Of Total Package For Property
Handover Of Property Keys
𝗖𝗢𝗡𝗧𝗔𝗖𝗧
Call Or WhatsApp Mr Kesiena Today To Schedule A Private Inspection
+234 806 310 5936",3232574,16-Dec-25,Available,Detached Duplex,6,7,7,6,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/old-gra/3220707-executive-5-bedroom-duplex-in-a-secure-neighborhood,Executive 5 Bedroom Duplex In A Secure Neighborhood,"20,000,000","Old GRA, Port Harcourt, Rivers","5 Bedroom Duplex For Rent At Old GRA, Portharcourt
𝗣𝗥𝗢𝗣𝗘𝗥𝗧𝗬 𝗙𝗘𝗔𝗧𝗨𝗥𝗘𝗦
- Secure Environment
- Easy Accessibility
- 100% Privacy
- Security House
- Band A Electricity
- Adequate Parking Space
- Spacious Rooms
Ideal For Office Or Residential Use
𝗣𝗥𝗜𝗖𝗘
Rent - ₦20Million
Agency Fee - 10%
Legal Fee - 10%
Caution Deposit - ₦2Million
Total Package - ₦26,000,000
𝗣𝗥𝗢𝗖𝗘𝗦𝗦
Property Inspection
Filling Of Prospect Form
Vetting Of Details By Management
Payment Of Total Package For Property
Handover Of Property Keys
𝗖𝗢𝗡𝗧𝗔𝗖𝗧
Call Or WhatsApp Mr Kesiena Today To Schedule A Private Inspection
+234 806 310 5936",3220707,16-Dec-25,Available,Detached Duplex,5,6,6,4,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/old-gra/3220707-executive-5-bedroom-duplex-in-a-secure-neighborhood,Executive 5 Bedroom Duplex In A Secure Neighborhood,"20,000,000","Old GRA, Port Harcourt, Rivers","5 Bedroom Duplex For Rent At Old GRA, Portharcourt
𝗣𝗥𝗢𝗣𝗘𝗥𝗧𝗬 𝗙𝗘𝗔𝗧𝗨𝗥𝗘𝗦
- Secure Environment
- Easy Accessibility
- 100% Privacy
- Security House
- Band A Electricity
- Adequate Parking Space
- Spacious Rooms
Ideal For Office Or Residential Use
𝗣𝗥𝗜𝗖𝗘
Rent - ₦20Million
Agency Fee - 10%
Legal Fee - 10%
Caution Deposit - ₦2Million
Total Package - ₦26,000,000
𝗣𝗥𝗢𝗖𝗘𝗦𝗦
Property Inspection
Filling Of Prospect Form
Vetting Of Details By Management
Payment Of Total Package For Property
Handover Of Property Keys
𝗖𝗢𝗡𝗧𝗔𝗖𝗧
Call Or WhatsApp Mr Kesiena Today To Schedule A Private Inspection
+234 806 310 5936",3220707,16-Dec-25,Available,Detached Duplex,5,6,6,4,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/3152478-standard-2-bedroom-flat-with-federal-light,Standard 2 Bedroom Flat With Federal Light,"2,500,000","Shell Cooperative Estate Eneka Link Road, Eneka, Port Harcourt, Rivers","Standard pay and pack in 2 bedroom flat with federal light,gated estate,close proximity to the road.
Spacious room
Quality wardrobes
Rent.. 2.5m
Location.. Shell cooperative Eneka link road off G u Akeh road Eliozu
For more details and inspection call Eduphil .. 08038743912",3152478,15-Dec-25,Available,Flat / Apartment,2,3,3,10,542 sqm,387 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/3152478-standard-2-bedroom-flat-with-federal-light,Standard 2 Bedroom Flat With Federal Light,"2,500,000","Shell Cooperative Estate Eneka Link Road, Eneka, Port Harcourt, Rivers","Standard pay and pack in 2 bedroom flat with federal light,gated estate,close proximity to the road.
Spacious room
Quality wardrobes
Rent.. 2.5m
Location.. Shell cooperative Eneka link road off G u Akeh road Eliozu
For more details and inspection call Eduphil .. 08038743912",3152478,15-Dec-25,Available,Flat / Apartment,2,3,3,10,542 sqm,387 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/rivers/port-harcourt/eneka/3177596-american-standard-fully-furnished-4-bedroom-terrace-duplex-penthouse,American Standard Fully Furnished 4 Bedroom Terrace Duplex Penthouse,"9,000,000","Shell Cooperative Estate Eneka Eliozu Link Road, Eneka, Port Harcourt, Rivers","This property is a modern, fully furnished 4-bedroom home designed for comfort and convenience. It's located in a well-developed area with tarred roads that ensure easy access to the neighborhood. The house offers a steady power supply, providing uninterrupted electricity, which is a significant benefit for those who work or study from home.
Location.. Shell cooperative estate Eneka Eliozu link road
Discover more
Shell cooperative
Estate
property
Penthouse apartment
Quality properties for rent
A Room Self Contain
Shell Cooperative Estates
Eneka, Port Harcourt
commercial property
Real Estate
The property is move-in ready, meaning you only need to bring your bags as everything is already set up for you. It comes with stylish furniture and all necessary appliances, offering a hassle-free transition for new residents. It also comes with reliable Internet connection.
One of the key features of this home is its smart technology integration. You can control various appliances and systems remotely from your smartphone, no matter where you are in the world. This includes adjusting the lighting, security systems, climate control, and entertainment systems. This makes it not only a comfortable residence but also a safe and efficient place to live. Ideal for modern living, this property is perfect for those who value convenience, connectivity, and a luxurious lifestyle.
For private viewing contact Eduphil.. 08038743912
Or
Visit our office @
ERIC PHILLIP LUXURY HOME LTD
No.16 Ikalile road off Golf Estate Odili road Trans Amadi Port Harcourt",3177596,15-Dec-25,Available,Terraced Duplex,4,4,5,9,547 sqm,382 sqm,,,,,,
